id,x,y,idt,taxval,landuse,yearbuilt,storey,Str_old,Structures,type,Area_ft2,o_mph,o_DS1,o_DS2,o_DS3,o_DS4,o_dmg
58455,-77.244,34.879,32543,109470,Residential,2004,1,Multi-Section MH,Multi-Section MH,B32,914.3264953,130.66,0.313,0.043,0.003,0.002,1
144881,-77.244,34.879,32543,109470,Residential,2004,1,Multi-Section MH,Multi-Section MH,B32,1950.916443,130.64,0.312,0.043,0.003,0.002,0
79982,-77.383,34.531,47695,148950,Residential,1994,1,Single Family,Single Family,A58,2546.938668,150.41,0.979,0.823,0.639,0.583,1
98713,-77.232,34.72,48615,81520,Residential,2003,1,Multi-Section MH,Multi-Section MH,B32,1280.069317,142.5,0.552,0.177,0.031,0.024,0
56156,-77.515,34.846,154889,156500,Residential,2012,1,Single Family,Single Family,A62,2321.618783,124.1,0.648,0.168,0.028,0.023,1
118081,-77.341,34.763,41565,110050,Residential,1983,1,Single Family,Single Family,A10,1856.950919,135.59,0.897,0.605,0.287,0.255,4
64107,-77.596,34.646,10274,148610,Building Site,1985,2,Single Family,Single Family,A30,1607.894454,135.65,0.957,0.729,0.453,0.34,1
84588,-77.596,34.646,10274,148610,Building Site,1985,2,Single Family,Single Family,A30,581.3767299,135.66,0.957,0.729,0.453,0.34,3
120713,-77.37,34.768,19257,140120,Residential,1971,1,Single Family,Single Family,A10,2547.301764,134.41,0.886,0.577,0.258,0.232,4
133841,-77.455,34.803,22924,103490,Residential,1972,1,Single Family,Single Family,A14,1889.974064,129.16,0.752,0.277,0.058,0.031,0
110579,-77.356,34.751,49966,97010,Residential,1997,1,Single Family,Single Family,A62,1136.984788,136.09,0.85,0.424,0.141,0.109,0
117878,-77.491,34.765,32224,84390,Residential,1980,1,Single Family,Single Family,A10,1563.164996,130.56,0.84,0.481,0.173,0.165,1
96652,-77.18,34.713,3623,26480,Commercial,0,1,RETAIL,RETAIL,F16,966.8517645,144.66,0.984,0.958,0.894,0.002,3
20822,-77.371,34.523,48354,453470,Waterfront Sound,2015,2,Single Family,Single Family,A22,1805.554828,151.12,0.994,0.931,0.742,0.345,2
56491,-77.518,34.848,74671,257080,Residential,2011,2,Single Family,Single Family,A26,2479.878891,123.85,0.907,0.654,0.351,0.27,1
75677,-77.469,34.469,14896,466900,Waterview,2003,2,Beach House,Beach House,A26,900.2927437,151.87,0.997,0.982,0.929,0.861,4
75683,-77.469,34.47,14896,466900,Waterview,2003,2,Beach House,Beach House,A26,1144.045926,151.87,0.997,0.982,0.929,0.861,3
89447,-77.211,34.682,35463,103740,Residential,1986,1,Single Family,Single Family,A14,1493.833111,145.87,0.947,0.663,0.322,0.222,3
112794,-77.367,34.756,47009,137070,Residential,1988,1,Single Family,Single Family,A14,2186.405015,135.46,0.853,0.422,0.128,0.075,1
135130,-77.465,34.808,55404,145230,Residential,1997,1,Single Family,Single Family,A58,2792.660001,128.41,0.815,0.348,0.139,0.134,4
120952,-77.373,34.768,25332,185820,Residential,1973,1,Single Family,Single Family,A14,3312.72227,134.27,0.836,0.394,0.112,0.065,1
142607,-77.563,34.847,64407,164820,Residential,2004,2,Single Family,Single Family,A30,1686.190946,122.35,0.837,0.401,0.146,0.102,1
49690,-77.404,34.81,153033,98220,Townhome,2011,2,Town Home,Town Home,B32,3770.530823,130.21,0.304,0.04,0.003,0.002,0
80109,-77.5,34.534,238,93350,Building Site,1961,1,Single Family,Single Family,A10,541.6734304,147.05,0.968,0.827,0.598,0.507,3
80130,-77.5,34.535,238,93350,Building Site,1961,1,Single Family,Single Family,A10,1866.775113,147.04,0.967,0.827,0.598,0.507,4
102333,-77.522,34.736,13974,164030,Building Site,1976,2,Single Family,Single Family,A30,840.6582043,131.39,0.932,0.634,0.342,0.249,4
102579,-77.522,34.736,13974,164030,Building Site,1976,2,Single Family,Single Family,A30,2265.987524,131.36,0.932,0.634,0.341,0.248,1
102671,-77.522,34.737,13974,164030,Building Site,1976,2,Single Family,Single Family,A30,861.7806227,131.36,0.932,0.633,0.341,0.248,1
116581,-77.369,34.761,36774,173990,Residential,2003,1,Single Family,Single Family,A62,2770.434771,134.94,0.836,0.396,0.125,0.096,1
46186,-77.421,34.789,53276,1613641,Commercial,0,1,RETAIL,RETAIL,D10,14787.79656,131.27,0.676,0.476,0.28,0.172,3
80469,-77.404,34.537,46648,72800,Residential,1995,1,Multi-Section MH,Multi-Section MH,B32,848.995394,149.61,0.684,0.314,0.083,0.068,0
80486,-77.404,34.537,46648,72800,Residential,1995,1,Multi-Section MH,Multi-Section MH,B32,2084.081752,149.59,0.684,0.314,0.083,0.067,1
120543,-77.438,34.769,7492,107210,Residential,1962,1,Single Family,Single Family,A10,1920.427573,132.2,0.861,0.522,0.207,0.192,2
88141,-77.575,34.681,24008,370370,Building Site,1982,2,Single Family,Single Family,A30,4712.4327,133.86,0.948,0.691,0.406,0.301,4
88154,-77.575,34.681,24008,370370,Building Site,1982,2,Single Family,Single Family,A30,892.5838613,133.86,0.948,0.691,0.406,0.3,2
88176,-77.575,34.681,24008,370370,Building Site,1982,2,Single Family,Single Family,A30,920.6013046,133.85,0.948,0.691,0.405,0.3,2
128525,-77.39,34.784,44052,100090,Residential,1985,1,Single Family,Single Family,A10,1699.14566,132.6,0.866,0.533,0.216,0.199,2
17637,-77.564,34.474,75987,163890,Residential,2010,1,Single Family,Single Family,A62,2083.969909,148.67,0.953,0.707,0.393,0.31,4
127209,-77.525,34.783,3926,84730,Building Site,1961,1,Single Family,Single Family,A10,1784.786928,128.09,0.805,0.418,0.129,0.129,4
127296,-77.525,34.783,3926,84730,Building Site,1961,1,Single Family,Single Family,A10,1188.697384,128.08,0.805,0.418,0.129,0.129,1
114216,-77.323,34.757,10935,120310,Residential,1978,1,Single Family,Single Family,A10,1883.240501,136.57,0.906,0.628,0.312,0.275,2
129512,-77.435,34.786,44780,193950,Residential,1986,2,Single Family,Single Family,A30,2320.69669,130.98,0.929,0.624,0.331,0.241,2
81185,-77.379,34.544,58682,80590,Building Site,1994,1,Multi-Section MH,Multi-Section MH,B35,2070.422127,149.76,0.89,0.812,0.509,0.372,2
81234,-77.379,34.544,58682,80590,Building Site,1994,1,Multi-Section MH,Multi-Section MH,B35,2259.607377,149.74,0.89,0.811,0.509,0.372,2
127319,-77.411,34.782,15210,105850,Residential,1963,1,Single Family,Single Family,A14,1997.533874,132.13,0.804,0.343,0.087,0.048,2
114808,-77.303,34.758,45597,108150,Residential,1987,1,Single Family,Single Family,A10,1632.854422,137.22,0.912,0.643,0.328,0.288,2
135902,-77.458,34.811,61313,150750,Residential,2002,1,Single Family,Single Family,A62,2582.853004,128.48,0.735,0.251,0.055,0.043,1
135952,-77.457,34.811,61313,150750,Residential,2002,1,Single Family,Single Family,A62,2741.456948,128.48,0.735,0.251,0.055,0.043,1
25948,-77.189,34.672,153317,77000,Townhome,2012,2,Town Home,Town Home,B32,3949.212252,147.3,0.644,0.266,0.062,0.05,1
29946,-77.603,34.702,158616,250810,Residential,2014,2,Single Family,Single Family,A26,2309.28999,131.3,0.959,0.811,0.559,0.45,4
52731,-77.414,34.826,159929,192670,Residential,2015,2,Single Family,Single Family,A18,1688.281758,128.75,0.944,0.753,0.372,0.121,3
52749,-77.414,34.826,159929,192670,Residential,2015,2,Single Family,Single Family,A18,2374.934777,128.75,0.944,0.753,0.372,0.121,2
108033,-77.371,34.747,34464,51640,Residential,1983,1,Duplex,Duplex,A10,2028.910886,135.97,0.901,0.614,0.296,0.263,0
61783,-77.537,34.927,159451,133410,Residential,2015,1,Single Family,Single Family,A50,1906.741383,117.95,0.605,0.113,0.004,0,1
123683,-77.42,34.775,5367,112470,Residential,1977,1,Single Family,Single Family,A14,1852.630514,132.33,0.807,0.348,0.089,0.049,3
110341,-77.377,34.751,350,131240,Residential,1973,2,Single Family,Single Family,A30,2187.650343,135.49,0.956,0.726,0.449,0.337,4
76738,-77.525,34.488,28454,124840,Building Site,1962,1,Single Family,Single Family,A10,2167.919061,149.12,0.974,0.855,0.651,0.553,1
129737,-77.366,34.786,45439,116220,Residential,1987,1,Single Family,Single Family,A10,1942.490944,133.13,0.872,0.546,0.228,0.209,1
17203,-77.519,34.442,72088,400000,Building Only (No Land),2006,3,Beach Condo,Beach Condo,C25,5838.321049,151.73,0.999,0.984,0.756,0.585,4
75115,-77.519,34.452,9138,252570,Waterfront Canal,1998,1,Singlewide M/H,Singlewide M/H,B32,1271.375881,151.24,0.711,0.35,0.101,0.083,1
136135,-77.463,34.812,21008,148170,Residential,2003,1,Single Family,Single Family,A58,2694.699609,128.22,0.812,0.344,0.136,0.131,1
20670,-77.417,34.523,159267,226640,Residential,2015,2,Single Family,Single Family,A18,1979.066911,150.19,0.996,0.975,0.858,0.591,4
87715,-77.201,34.673,59695,122680,Residential,1999,1,Single Family,Single Family,A58,2073.590318,146.78,0.968,0.766,0.553,0.502,2
104537,-77.134,34.736,49615,171350,Residential,1999,1,Single Family,Single Family,A62,2480.057616,144.71,0.93,0.625,0.303,0.236,1
38001,-77.432,34.747,5149,147690,Residential,2011,1,Single Family,Single Family,A58,1977.945167,133.97,0.885,0.485,0.243,0.225,1
47364,-77.493,34.797,32561,183510,Mobile Home Park,1975,1,Multi-Section MH,Multi-Section MH,B37,713.3930065,128.21,0.522,0.373,0.15,0.131,2
47487,-77.493,34.798,32561,183510,Mobile Home Park,1975,1,Multi-Section MH,Multi-Section MH,B37,1088.548114,128.16,0.52,0.371,0.15,0.13,0
47519,-77.495,34.798,32561,183510,Mobile Home Park,1975,1,Multi-Section MH,Multi-Section MH,B37,621.2485348,128.07,0.518,0.369,0.148,0.129,2
70531,-77.494,34.798,32561,183510,Mobile Home Park,1975,1,Multi-Section MH,Multi-Section MH,B37,868.7533158,128.18,0.521,0.372,0.15,0.131,0
70554,-77.493,34.798,32561,183510,Mobile Home Park,1975,1,Multi-Section MH,Multi-Section MH,B37,1133.556404,128.14,0.52,0.371,0.149,0.13,0
132745,-77.494,34.797,32561,183510,Mobile Home Park,1975,1,Multi-Section MH,Multi-Section MH,B37,583.3552341,128.19,0.521,0.372,0.15,0.131,0
132804,-77.494,34.798,32561,183510,Mobile Home Park,1975,1,Multi-Section MH,Multi-Section MH,B37,1038.455637,128.18,0.521,0.372,0.15,0.131,1
132823,-77.493,34.798,32561,183510,Mobile Home Park,1975,1,Multi-Section MH,Multi-Section MH,B37,1658.508517,128.2,0.521,0.372,0.15,0.131,0
132828,-77.494,34.798,32561,183510,Mobile Home Park,1975,1,Multi-Section MH,Multi-Section MH,B37,1659.951222,128.16,0.521,0.371,0.15,0.13,0
132843,-77.494,34.798,32561,183510,Mobile Home Park,1975,1,Multi-Section MH,Multi-Section MH,B37,921.4275782,128.17,0.521,0.372,0.15,0.13,0
132847,-77.494,34.798,32561,183510,Mobile Home Park,1975,1,Multi-Section MH,Multi-Section MH,B37,933.9973412,128.16,0.52,0.371,0.149,0.13,1
132857,-77.493,34.798,32561,183510,Mobile Home Park,1975,1,Multi-Section MH,Multi-Section MH,B37,730.9473114,128.18,0.521,0.372,0.15,0.131,4
132872,-77.494,34.798,32561,183510,Mobile Home Park,1975,1,Multi-Section MH,Multi-Section MH,B37,815.9455045,128.16,0.52,0.371,0.149,0.13,0
132878,-77.494,34.798,32561,183510,Mobile Home Park,1975,1,Multi-Section MH,Multi-Section MH,B37,669.2419719,128.14,0.52,0.371,0.149,0.13,0
132908,-77.494,34.798,32561,183510,Mobile Home Park,1975,1,Multi-Section MH,Multi-Section MH,B37,1172.867965,128.14,0.52,0.371,0.149,0.13,0
132915,-77.494,34.798,32561,183510,Mobile Home Park,1975,1,Multi-Section MH,Multi-Section MH,B37,1169.506185,128.13,0.52,0.371,0.149,0.13,4
132929,-77.493,34.798,32561,183510,Mobile Home Park,1975,1,Multi-Section MH,Multi-Section MH,B37,936.3219476,128.15,0.52,0.371,0.149,0.13,2
132944,-77.494,34.798,32561,183510,Mobile Home Park,1975,1,Multi-Section MH,Multi-Section MH,B37,813.4495104,128.13,0.52,0.371,0.149,0.13,0
132948,-77.494,34.798,32561,183510,Mobile Home Park,1975,1,Multi-Section MH,Multi-Section MH,B37,971.0007459,128.11,0.519,0.37,0.149,0.13,1
132979,-77.494,34.798,32561,183510,Mobile Home Park,1975,1,Multi-Section MH,Multi-Section MH,B37,993.0389598,128.12,0.519,0.37,0.149,0.13,2
133013,-77.494,34.799,32561,183510,Mobile Home Park,1975,1,Multi-Section MH,Multi-Section MH,B37,1428.540629,128.12,0.52,0.37,0.149,0.13,0
130309,-77.391,34.788,64100,157080,Residential,2004,2,Single Family,Single Family,A30,1418.448585,132.25,0.938,0.654,0.364,0.266,3
86565,-77.477,34.67,17452,142230,Building Site,1978,2,Single Family,Single Family,A26,683.6667098,137.75,0.981,0.9,0.72,0.608,4
86588,-77.478,34.67,17452,142230,Building Site,1978,2,Single Family,Single Family,A26,2237.180688,137.73,0.981,0.9,0.72,0.607,4
67764,-77.479,34.745,30042,130460,Residential,1986,1,Single Family,Single Family,A14,2314.952566,132.46,0.809,0.351,0.09,0.05,0
67773,-77.479,34.745,30042,130460,Residential,1986,1,Single Family,Single Family,A14,641.7350318,132.45,0.809,0.351,0.09,0.05,2
112148,-77.364,34.755,63701,165190,Residential,2004,2,Single Family,Single Family,A30,1667.952092,135.64,0.957,0.728,0.453,0.34,4
102655,-77.33,34.734,49403,133910,Residential,1991,1,Single Family,Single Family,A10,2367.961886,138.18,0.919,0.665,0.354,0.308,2
141347,-77.51,34.839,59275,85030,Residential,1999,1,Multi-Section MH,Multi-Section MH,B32,2468.907716,124.75,0.206,0.016,0.001,0,0
20154,-77.377,34.514,10564,288890,Waterfront ICW,1948,1,Beach House,Beach House,A14,1563.791634,151.56,0.972,0.77,0.454,0.339,4
20162,-77.379,34.514,10564,288890,Waterfront ICW,1948,1,Beach House,Beach House,A14,1069.685595,151.51,0.972,0.769,0.453,0.337,2
20165,-77.376,34.514,10564,288890,Waterfront ICW,1948,1,Beach House,Beach House,A14,783.1598978,151.56,0.972,0.77,0.454,0.339,2
140417,-77.496,34.833,67639,160730,Residential,2006,1,Single Family,Single Family,A58,2450.970035,125.64,0.771,0.284,0.1,0.098,1
132820,-77.42,34.797,1334,97570,Residential,1975,1,Single Family,Single Family,A10,2225.333669,130.72,0.842,0.485,0.176,0.168,2
124038,-77.493,34.776,8643,262440,Commercial,0,1,OFFICES/SERVICES,OFFICES/SERVICES,F16,1074.816269,129.72,0.929,0.852,0.7,0,3
24003,-77.384,34.568,35833,86850,Waterview,1945,1,Single Family,Single Family,A14,772.1386577,148.23,0.959,0.71,0.376,0.268,4
83576,-77.384,34.567,35833,86850,Waterview,1945,1,Single Family,Single Family,A14,1089.442817,148.24,0.959,0.711,0.376,0.269,4
49918,-77.371,34.81,49262,46350,Building Site,2000,1,Singlewide M/H,Singlewide M/H,B32,2394.169813,131.14,0.322,0.046,0.003,0.002,0
136177,-77.371,34.811,49262,46350,Building Site,2000,1,Singlewide M/H,Singlewide M/H,B32,881.3776568,131.12,0.322,0.046,0.003,0.002,1
53042,-77.408,34.827,155164,167620,Residential,2012,1,Single Family,Single Family,A62,2359.153545,128.82,0.741,0.258,0.058,0.046,1
53093,-77.408,34.827,155164,167620,Residential,2012,1,Single Family,Single Family,A62,2476.301792,128.81,0.741,0.258,0.058,0.045,0
86856,-77.479,34.671,1245,142000,Building Site,1969,1,Single Family,Single Family,A10,2116.604964,137.58,0.915,0.651,0.338,0.296,2
86910,-77.479,34.672,1245,142000,Building Site,1969,1,Single Family,Single Family,A10,3295.752091,137.56,0.914,0.651,0.337,0.295,4
131983,-77.415,34.793,52276,128917,Commercial,0,1,OFFICES/SERVICES,OFFICES/SERVICES,F16,4376.425049,131.12,0.938,0.867,0.724,0,3
111778,-77.377,34.754,3503,107470,Residential,1973,1,Single Family,Single Family,A14,2434.435125,135.25,0.85,0.417,0.125,0.073,2
123896,-77.404,34.775,9094,112310,Residential,1973,1,Single Family,Single Family,A14,2341.778216,132.85,0.815,0.36,0.095,0.053,4
71589,-77.633,34.826,42706,50300,Building Site Off-Road,1918,2,Single Family,Single Family,A30,2407.424363,121.53,0.824,0.379,0.132,0.092,1
138788,-77.633,34.826,42706,50300,Building Site Off-Road,1918,2,Single Family,Single Family,A30,927.1854773,121.53,0.824,0.379,0.132,0.092,1
36418,-77.23,34.736,153708,182250,Residential,2014,1,Single Family,Single Family,A62,2741.989445,141.42,0.905,0.551,0.234,0.181,4
140729,-77.46,34.834,12883,85020,Building Site Off-Road,1968,1,Single Family,Single Family,A14,754.0758588,126.72,0.703,0.226,0.041,0.021,1
140744,-77.46,34.834,12883,85020,Building Site Off-Road,1968,1,Single Family,Single Family,A14,2431.153578,126.73,0.704,0.226,0.041,0.021,1
140769,-77.46,34.834,12883,85020,Building Site Off-Road,1968,1,Single Family,Single Family,A14,604.2387046,126.71,0.703,0.226,0.041,0.02,0
124708,-77.439,34.777,24838,145820,Residential,1966,2,Single Family,Single Family,A30,2146.720052,131.55,0.933,0.638,0.346,0.252,4
88953,-77.476,34.684,48646,132140,Residential,1992,1,Single Family,Single Family,A10,2366.084071,136.87,0.909,0.635,0.319,0.281,2
74378,-77.518,34.446,1808,269240,Waterfront Canal,1993,1,Multi-Section MH,Multi-Section MH,B35,1767.879091,151.56,0.907,0.837,0.552,0.407,1
48144,-77.209,34.798,55205,117700,Building Site Off-Road,1995,1,Multi-Section MH,Multi-Section MH,B32,1756.936128,137.56,0.452,0.106,0.013,0.01,1
133369,-77.208,34.796,55205,117700,Building Site Off-Road,1995,1,Multi-Section MH,Multi-Section MH,B32,622.4459298,137.66,0.454,0.107,0.013,0.01,0
133373,-77.208,34.796,55205,117700,Building Site Off-Road,1995,1,Multi-Section MH,Multi-Section MH,B32,2308.682021,137.67,0.454,0.107,0.013,0.01,0
44409,-77.31,34.777,70941,179900,Residential,2008,1,Single Family,Single Family,A58,2549.67007,135.59,0.901,0.525,0.278,0.256,2
124392,-77.373,34.775,14526,152390,Golf Course Lot,1958,1,Single Family,Single Family,A14,3428.693759,133.75,0.829,0.381,0.105,0.06,1
115352,-77.415,34.76,15203,1732965,Commercial/Ind/Primary,0,1,RETAIL,RETAIL,F16,12506.05838,133.59,0.951,0.891,0.764,0,3
119080,-77.371,34.765,36212,150040,Residential,1986,2,Single Family,Single Family,A26,1919.587226,134.57,0.972,0.862,0.645,0.531,3
142558,-77.464,34.846,59824,183510,Residential,2002,2,Single Family,Single Family,A30,1904.907742,125.76,0.88,0.491,0.21,0.148,1
20486,-77.503,34.522,57689,144440,Building Site,2007,1,Single Family,Single Family,A58,1865.821006,147.76,0.971,0.782,0.576,0.524,4
63896,-77.372,34.549,61209,691860,Building Site,2000,1,Single Family,Single Family,A58,7120.694101,149.74,0.977,0.813,0.623,0.568,3
142759,-77.558,34.849,64207,201190,Residential,2004,2,Single Family,Single Family,A30,2424.627012,122.46,0.838,0.404,0.147,0.103,0
65337,-77.505,34.694,65866,191800,Residential,2005,2,Single Family,Single Family,A30,1899.230534,135.05,0.954,0.716,0.437,0.327,0
18365,-77.562,34.48,74717,232060,Residential,2009,1,Single Family,Single Family,A58,2767.222086,148.29,0.973,0.791,0.589,0.536,4
47455,-77.45,34.797,158249,207840,Residential,2015,2,Single Family,Single Family,A18,1546.063412,129.68,0.949,0.772,0.397,0.135,1
21087,-77.496,34.527,158381,240170,Residential,2014,2,Single Family,Single Family,A30,2402.801873,147.71,0.99,0.906,0.744,0.617,2
122239,-77.418,34.772,4207,129590,Residential,1968,1,Single Family,Single Family,A14,572.2104342,132.64,0.812,0.355,0.092,0.052,1
122270,-77.418,34.772,4207,129590,Residential,1968,1,Single Family,Single Family,A14,2332.394771,132.63,0.812,0.355,0.092,0.052,2
17301,-77.513,34.447,13624,261510,Residential,2007,1,Beach House,Beach House,A62,1671.073091,151.67,0.965,0.761,0.465,0.371,4
124665,-77.371,34.776,28778,220350,Residential,1978,1,Single Family,Single Family,A10,4693.908355,133.78,0.879,0.562,0.243,0.221,0
77248,-77.553,34.496,20572,44310,Building Site,1996,1,Multi-Section MH,Multi-Section MH,B32,992.44337,147.63,0.649,0.272,0.065,0.052,2
117678,-77.372,34.763,50291,152460,Residential,1994,2,Single Family,Single Family,A30,1576.476178,134.71,0.952,0.709,0.428,0.319,4
20902,-77.498,34.526,156369,213130,Residential,2013,2,Single Family,Single Family,A26,1920.138548,147.72,0.995,0.969,0.889,0.804,4
29894,-77.566,34.701,51226,129240,Building Site Off-Road,2008,1,Single Family,Single Family,A58,2129.198461,132.61,0.87,0.452,0.215,0.2,1
95050,-77.114,34.707,59345,92420,Waterfront River/Creek,1940,1,Single Family,Single Family,A14,1058.380565,147.32,0.955,0.693,0.355,0.25,1
91243,-77.504,34.693,65909,195000,Residential,2005,2,Single Family,Single Family,A26,1804.48056,135.16,0.974,0.87,0.66,0.546,4
